age,race,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
52,Unknown race,,,,,,,,,,,,
45,White,,,,,,,,,,,,
16,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
42,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
66,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
19,White,,,,,,,,,,,,
56,Black,,,,,,,,,,,,
58,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
16,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
38,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
38,Native American,,,,,,,,,,,,
36,Native American,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
52,Hispanic,,,,,,,,,,,,
39,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
67,White,,,,,,,,,,,,
36,Native American,,,,,,,,,,,,
41,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
56,Unknown race,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
44,White,,,,,,,,,,,,
10,White,,,,,,,,,,,,
29,Pacific Islander,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
16,Hispanic,,,,,,,,,,,,
38,Unknown race,,,,,,,,,,,,
23,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
22,Native American,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
34,Native American,,,,,,,,,,,,
30,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
62,Unknown race,,,,,,,,,,,,
25,White,,,,,,,,,,,,
46,Hispanic,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
42,White,,,,,,,,,,,,
64,Hispanic,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
32,Native American,,,,,,,,,,,,
52,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
40,Asian,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
30,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
55,White,,,,,,,,,,,,
57,Hispanic,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
52,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
55,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
60,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
49,Native American,,,,,,,,,,,,
32,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
12,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
54,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
52,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
55,Hispanic,,,,,,,,,,,,
39,Unknown race,,,,,,,,,,,,
50,Pacific Islander,,,,,,,,,,,,
33,Asian,,,,,,,,,,,,
44,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
55,Black,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
54,Unknown race,,,,,,,,,,,,
36,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
61,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
58,Hispanic,,,,,,,,,,,,
22,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
51,Black,,,,,,,,,,,,
64,Asian,,,,,,,,,,,,
39,Asian,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
56,White,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
48,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
30,Pacific Islander,,,,,,,,,,,,
21,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
36,White,,,,,,,,,,,,
55,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
66,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
48,White,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
60,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
47,White,,,,,,,,,,,,
66,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
28,Asian,,,,,,,,,,,,
27,Asian,,,,,,,,,,,,
22,White,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
23,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
25,Asian,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
69,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
22,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
56,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
47,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
52,White,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
57,White,,,,,,,,,,,,
63,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
22,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
51,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
68,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
57,Black,,,,,,,,,,,,
18,Asian,,,,,,,,,,,,
30,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
6,White,,,,,,,,,,,,
62,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
62,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
56,Black,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
62,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
18,Asian,,,,,,,,,,,,
36,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
47,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
61,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
30,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
45,Unknown race,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
15,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
46,White,,,,,,,,,,,,
57,Black,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
59,Unknown race,,,,,,,,,,,,
31,White,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
44,Asian,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
62,White,,,,,,,,,,,,
46,Hispanic,,,,,,,,,,,,
39,White,,,,,,,,,,,,
27,Asian,,,,,,,,,,,,
50,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
46,Native American,,,,,,,,,,,,
37,White,,,,,,,,,,,,
59,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
21,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
30,Native American,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
56,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
50,Native American,,,,,,,,,,,,
46,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
67,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
31,Asian,,,,,,,,,,,,
25,White,,,,,,,,,,,,
33,Native American,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
59,Asian,,,,,,,,,,,,
19,Native American,,,,,,,,,,,,
24,White,,,,,,,,,,,,
1,White,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
28,Asian,,,,,,,,,,,,
59,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
37,Asian,,,,,,,,,,,,
23,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
76,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
18,White,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
20,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
61,Black,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
64,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
17,Hispanic,,,,,,,,,,,,
19,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
43,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
48,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
77,Unknown race,,,,,,,,,,,,
15,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
59,White,,,,,,,,,,,,
33,Unknown race,,,,,,,,,,,,
46,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
18,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
55,Hispanic,,,,,,,,,,,,
71,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
49,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
63,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
48,White,,,,,,,,,,,,
52,Unknown race,,,,,,,,,,,,
34,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
48,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
19,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
59,Black,,,,,,,,,,,,
60,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
54,White,,,,,,,,,,,,
54,Asian,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
46,White,,,,,,,,,,,,
65,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
23,Native American,,,,,,,,,,,,
24,Asian,,,,,,,,,,,,
30,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
43,White,,,,,,,,,,,,
76,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
35,Native American,,,,,,,,,,,,
60,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
68,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
17,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
62,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
42,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
19,White,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
52,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
46,Hispanic,,,,,,,,,,,,
60,Asian,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
59,Unknown race,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
